Unnamed: 0,type,review,label,file,id,review2,len
34911,train,"The movie starts out with some scrolling text which takes nearly five minutes. It gives the basic summary of what is going on. This could have easily been done with acting but instead you get a scrolling text effect. Soon after you are bombarded with characters that you learn a little about, keep in mind this is ALL you will learn about them. The plot starts to get off the ground and then crashes through the entire movie. Not only does the plot change, but you might even ask yourself if your watching the same movie. I have never played the video game, but know people who have. From my understanding whether you've played the game or not this movie does not get any better. Save your money unless you like to sleep at the theaters.",0,7671_1.txt,34912,the movie starts out with some scrolling text which takes nearly five minutes it gives the basic summary of what is going on this could have easily been done with acting but instead you get scrolling text effect soon after you are bombarded with characters that you learn little about keep in mind this is all you will learn about them the plot starts to get off the ground and then crashes through the entire movie not only does the plot change but you might even ask yourself if your watching the same movie have never played the video game but know people who have from my understanding whether you ve played the game or not this movie does not get any better save your money unless you like to sleep at the theaters ,134
27523,train,"Screenwriter Lisa Lutz began writing the screenplay at the age of 21 in 1991 <br /><br />Is she even in business? If someone gave her another chance after this piece of crap, she's up for the most Fortunate Person Of Ever award.This movie sucks to no END...It never ceases to amaze me what the turn into movies...and the fact that they made this writer put it off for a bit? Seriously? I can write better crap than this in my sleep.<br /><br />OK, so how many lines to I have to type? I don't get this at all. I guess I""m a newbie. I guess I don't understand why there should ever be a limit to what anyone has to say...or a quota? Seriously, I don't care if you have a one word sentence...or even a one word response. I mean, c'mon? <br /><br />Thanks...is this enough, finally?<br /><br />This movie is worthless.",0,12271_1.txt,27524,screenwriter lisa lutz began writing the screenplay at the age of 21 in 1991 br br is she even in business if someone gave her another chance after this piece of crap she up for the most fortunate person of ever award this movie sucks to no end it never ceases to amaze me what the turn into movies and the fact that they made this writer put it off for bit seriously can write better crap than this in my sleep br br ok so how many lines to have to type don get this at all guess m newbie guess don understand why there should ever be limit to what anyone has to say or quota seriously don care if you have one word sentence or even one word response mean mon br br thanks is this enough finally br br this movie is worthless ,147
32568,train,This unpleasant film has little to recommend it. Dolph Lundgren gives a performance that is better than either this script or his other action films have allowed. And there are occasional snippets of dialog that suggest the film might have been able to provide some insight into a bizarre subculture.<br /><br />But no. Motivations are either murky or trite. Most of the acting is sub-par. The script creates needless confusion. And the director's needless fascination with focusing on gore is distracting.<br /><br />It's hard to imagine who the audience is for this film.,0,5562_2.txt,32569,this unpleasant film has little to recommend it dolph lundgren gives performance that is better than either this script or his other action films have allowed and there are occasional snippets of dialog that suggest the film might have been able to provide some insight into bizarre subculture br br but no motivations are either murky or trite most of the acting is sub par the script creates needless confusion and the director needless fascination with focusing on gore is distracting br br it hard to imagine who the audience is for this film ,94
27094,train,"Watching Josh Kornbluth 'act' in this movie reminds me of my freshman TV production class, where the 'not funny' had the chance to prove just how unfunny they really were!<br /><br />OBVIOUS is the word that comes to mind when I try to synopsize this wannabe comedy. The jokes are sophomoric and telegraphed. The delivery is painfully bad. OUCH!!!!!!! The writing is simply dorkish. It is akin to a Bob Saget show. <br /><br />Watching this movie is as painful as watching a one and a half hour long Saturday Night Live skit (post Belushi). <br /><br />I hated this movie and want my money back!!!",0,11886_1.txt,27095,watching josh kornbluth act in this movie reminds me of my freshman tv production class where the not funny had the chance to prove just how unfunny they really were br br obvious is the word that comes to mind when try to synopsize this wannabe comedy the jokes are sophomoric and telegraphed the delivery is painfully bad ouch the writing is simply dorkish it is akin to bob saget show br br watching this movie is as painful as watching one and half hour long saturday night live skit post belushi br br hated this movie and want my money back ,102
28206,train,"This movie will be a hit with those that enjoy sophomoronic, mindless, explicit bragging about sexual exploits and F... in almost every sentence. Like a good plot? Like comedy? Like romance or other human values? Stay away from Whipped. It was so bad I left after about half an hour. I saw two kids slip in that looked to be about 10 -- very harmful -- this deserves an X.",0,1636_1.txt,28207,this movie will be hit with those that enjoy sophomoronic mindless explicit bragging about sexual exploits and in almost every sentence like good plot like comedy like romance or other human values stay away from whipped it was so bad left after about half an hour saw two kids slip in that looked to be about 10 very harmful this deserves an ,62
26126,train,"I'm into bad movies but this has NOTHING going for it. Despite what the morons above have said, it is NOT funny. I know comedy AND underground movies but this is so boring that the Director / Writer should be prohibited from EVER directing anything but local cable access EVER again! To love movies and comedy is to despise this film. I may never get over how unfunny and boring this work was. If you like this movie you ARE a pothead as sober there is NOTHING here. ZERO! If you need to compare underground movies, see ""Kentucky Fried Movie"" or early John Waters. The movie starts by defining satire and I defy anyone to show me the satire. The rule for comedy is THIS ... If it's FUNNY you can say or do ANYTHING but if it's NOT funny you are not satirical, you are not edgy, you are merely pathetic and this movie is simply not funny. ZERO!",0,11013_1.txt,26127,i into bad movies but this has nothing going for it despite what the morons above have said it is not funny know comedy and underground movies but this is so boring that the director writer should be prohibited from ever directing anything but local cable access ever again to love movies and comedy is to despise this film may never get over how unfunny and boring this work was if you like this movie you are pothead as sober there is nothing here zero if you need to compare underground movies see kentucky fried movie or early john waters the movie starts by defining satire and defy anyone to show me the satire the rule for comedy is this if it funny you can say or do anything but if it not funny you are not satirical you are not edgy you are merely pathetic and this movie is simply not funny zero ,154
28293,train,"Once again a film classic has been pointlessly remade with predictably disastrous results. The title is false as is everything about this film. The period is not persuasively rendered, and the leads seem way too young and too vapid to even be criminals. Arthur Penn's film had style, humor, a point of view, and was made by talented people. Even if the 1967 version didn't exist this would still be an unnecessary film. The 1967 version strayed from the facts, presented a glamorized version of Bonnie and Clyde, but it was exciting, and innovative for 1967, and it had some outstanding performances that allowed you to care. This 1992 remake seems culled from the original film rather than the truth as known and the actors in this version are callow, unappealing, and not the least bit interesting. By all means skip this one and hope the 2010 version will be better. Could it possibly be worse?",0,1714_1.txt,28294,once again film classic has been pointlessly remade with predictably disastrous results the title is false as is everything about this film the period is not persuasively rendered and the leads seem way too young and too vapid to even be criminals arthur penn film had style humor point of view and was made by talented people even if the 1967 version didn exist this would still be an unnecessary film the 1967 version strayed from the facts presented glamorized version of bonnie and clyde but it was exciting and innovative for 1967 and it had some outstanding performances that allowed you to care this 1992 remake seems culled from the original film rather than the truth as known and the actors in this version are callow unappealing and not the least bit interesting by all means skip this one and hope the 2010 version will be better could it possibly be worse ,153
29413,train,"For the big thinkers among us, ""The Intruder"" is a maddeningly incoherent movie from France that gives so-called ""art films"" a bad name. The story is something about a bitter old coot, Louis Trebor (Michel Subor), who goes searching in Tahiti for a heart transplant, but beyond that, I have no idea who any of the people in the movie were or why they were doing what they were doing. With no coherent storyline to boast of, the movie loses us early on, though I'm perfectly willing to admit that there might be SOMEBODY out there who actually gets some deep message out of this film. <br /><br />This muddled, snail-paced drama runs a full two hours and five minutes - though I seriously doubt anyone with any kind of a life will still be hanging around by the closing credits.",0,2722_2.txt,29414,for the big thinkers among us the intruder is maddeningly incoherent movie from france that gives so called art films bad name the story is something about bitter old coot louis trebor michel subor who goes searching in tahiti for heart transplant but beyond that have no idea who any of the people in the movie were or why they were doing what they were doing with no coherent storyline to boast of the movie loses us early on though m perfectly willing to admit that there might be somebody out there who actually gets some deep message out of this film br br this muddled snail paced drama runs full two hours and five minutes though seriously doubt anyone with any kind of life will still be hanging around by the closing credits ,134
29244,train,"I read that ""There's a Girl in My Soup"" came out during Peter Sellers's low period. Watching the movie, I'm not surprised. Almost nothing happens in the movie. Seemingly, the very presence of Sellers and Goldie Hawn should help the movie; it doesn't. The whole movie seems like they just randomly filmed whatever happened without scripting anything. Maybe I haven't seen every movie about middle-aged to elderly people trying to be hippies, but this one gives such movies a pretty bad name.<br /><br />All in all, both Sellers and Hawn have starred in much better movies than this, so don't waste your time on this. Pretty worthless.",0,2570_3.txt,29245,i read that there a girl in my soup came out during peter sellers low period watching the movie m not surprised almost nothing happens in the movie seemingly the very presence of sellers and goldie hawn should help the movie it doesn the whole movie seems like they just randomly filmed whatever happened without scripting anything maybe haven seen every movie about middle aged to elderly people trying to be hippies but this one gives such movies pretty bad name br br all in all both sellers and hawn have starred in much better movies than this so don waste your time on this pretty worthless ,107
27323,train,"Well, the artyfartyrati of Cannes may have liked this film but not me I am afraid. If you like the type of film where shots linger for so long that you wonder whether the actor has fallen asleep or the cameraman gone for lunch then it may be for you. A large part of it is like this with short sojourns into the realm of unpleasantness. I did not find it shocking nor disturbing as some other reviewers have - simply a little distasteful and pointless. The only reason I did not give this one star is that the acting is commendable ans the film is fairly well shot. The plot, however, has little to recommend. A large part of the film just shows a grumpy woman teaching or listening to piano, which might appeal to some people. But lest you think this is harmless enough be prepared for some snatches of pornography and sexual violence just to wake you up with a bad taste in your mouth. Not recommended.",0,12091_3.txt,27324,well the artyfartyrati of cannes may have liked this film but not me am afraid if you like the type of film where shots linger for so long that you wonder whether the actor has fallen asleep or the cameraman gone for lunch then it may be for you large part of it is like this with short sojourns into the realm of unpleasantness did not find it shocking nor disturbing as some other reviewers have simply little distasteful and pointless the only reason did not give this one star is that the acting is commendable ans the film is fairly well shot the plot however has little to recommend large part of the film just shows grumpy woman teaching or listening to piano which might appeal to some people but lest you think this is harmless enough be prepared for some snatches of pornography and sexual violence just to wake you up with bad taste in your mouth not recommended ,161
31873,train,"This is 30 minute show about one joke. The joke, Cavemen are not treated fairly. HaHaHa!!! He can't dial a phone because he is a Caveman. Cavemen are not as smart as human beings. Oh jeez, those Cavemen are so unsophisticated. There is no humor in this show. They can only run off this one joke for so long and they already have with the Geico commercials. This show does not deserve a time slot on national T.V. <br /><br />This show tries to hard to be funny, but it just isn't. Watching this show, I was thinking that it was trying to be like a ""Bachelor's Gone Wild Show."" Meaning they go to the bar and try to sleep with many women. The crying caveman is annoying. The caveman with the glasses is too smart to be a caveman(HAHAHA!!!). All three of them have personalities, but I can't figure out why I don't care about them.",0,4937_2.txt,31874,this is 30 minute show about one joke the joke cavemen are not treated fairly hahaha he can dial phone because he is caveman cavemen are not as smart as human beings oh jeez those cavemen are so unsophisticated there is no humor in this show they can only run off this one joke for so long and they already have with the geico commercials this show does not deserve time slot on national v br br this show tries to hard to be funny but it just isn watching this show was thinking that it was trying to be like bachelor gone wild show meaning they go to the bar and try to sleep with many women the crying caveman is annoying the caveman with the glasses is too smart to be caveman hahaha all three of them have personalities but can figure out why don care about them ,150
29310,train,"Jamie Foxx is my favorite comedian. However, I feel that he sold out in order to gain his first big budget lead role. Foxx follows in the footsteps of the likes of Chris Tucker, Martin Lawrence and Dave Chapple, who have all seen their talents wasted by stereotyping producers who think black males who commit pretty crimes is a funny concept (See: Money Talks, Blue Streak).<br /><br />Okay I laughed a few times and granted all of these comedians continue to pick up hilarious roles, but I would love to see these guys branch out ala Marlon Wayans portrayal in Requiem to a Dream. Or In Living Color's Tommy Davidson and Damon Wayans moving performances in Spike Lee's satire Bamboozled.",0,262_4.txt,29311,jamie foxx is my favorite comedian however feel that he sold out in order to gain his first big budget lead role foxx follows in the footsteps of the likes of chris tucker martin lawrence and dave chapple who have all seen their talents wasted by stereotyping producers who think black males who commit pretty crimes is funny concept see money talks blue streak br br okay laughed few times and granted all of these comedians continue to pick up hilarious roles but would love to see these guys branch out ala marlon wayans portrayal in requiem to dream or in living color tommy davidson and damon wayans moving performances in spike lee satire bamboozled ,115
29233,train,"Well I watched this last night and the one thing that didn't make it completely terrible is that it was straight forward. There was no beating around the bush that this kid was the Anti-Christ. However the movie was just poorly written. For example, they never explained how they made the dentist incident an ""Accident"" or at the end how the cop just miraculously ended up at the house in time to save the kid without the police even being called yet. The death scenes were just really bad and not entertaining at all. The kid they chose to play the Anti-Christ was boring and they really could've picked a better kid. Just don't waste your time watching this.",0,2560_1.txt,29234,well watched this last night and the one thing that didn make it completely terrible is that it was straight forward there was no beating around the bush that this kid was the anti christ however the movie was just poorly written for example they never explained how they made the dentist incident an accident or at the end how the cop just miraculously ended up at the house in time to save the kid without the police even being called yet the death scenes were just really bad and not entertaining at all the kid they chose to play the anti christ was boring and they really could ve picked better kid just don waste your time watching this ,120
37109,train,"Predictable plot. Simple dialogue. Shockingly unemotional performances. But Robert Downey, Jr. is so cute, I gave this ""poor man's afternoon special"" a 3 instead of the 1 or 2 it so richly deserved.",0,964_3.txt,37110,predictable plot simple dialogue shockingly unemotional performances but robert downey jr is so cute gave this poor man afternoon special 3 instead of the 1 or 2 it so richly deserved ,31
28761,train,"Just utter trash. I'm a huge fan of the Cusacks, this being the sole reason I watched this movie, but the only reason I can see for their presence was the reprise, in complete and depth less quality, their exact roles from Grosse Point Blanc. Apart from that, the films' role as a political satire fails miserably as being too obvious for even the most moronic out there to serve any purpose. And to bill it as a satirical satire would be just plain insulting even to chimps. Imitation is, apparently the highest form of flattery, but seeing as though this is nothing near Grosse Point Blanc and in the same league as meet the (watch if your a moron) Spartans in terms of political satire, lets leave well enough alone and let this one fade into the obscurity it absolutely deserves.",0,2135_1.txt,28762,just utter trash m huge fan of the cusacks this being the sole reason watched this movie but the only reason can see for their presence was the reprise in complete and depth less quality their exact roles from grosse point blanc apart from that the films role as political satire fails miserably as being too obvious for even the most moronic out there to serve any purpose and to bill it as satirical satire would be just plain insulting even to chimps imitation is apparently the highest form of flattery but seeing as though this is nothing near grosse point blanc and in the same league as meet the watch if your moron spartans in terms of political satire lets leave well enough alone and let this one fade into the obscurity it absolutely deserves ,136
29813,train,"Good Lord, what were they THINKING??!!!!!! Here is your spoiler warning, even though I don't think it'll really matter. You won't be seeing this piece of trash anyway.<br /><br />A group of handpuppets go chasing after a group of really stupid people, who go on a really stupid hunt for them to try and kill them, and the puppets complicate things by letting them live out their really stupid fantasies. In other words, the whole thing is really stupid.<br /><br />You KNOW it has to be bad when even Mike and the Bots can't save something!! And they didn't! I know, some of their lines were funny, like what to add to the sign ""HIT"" and the hand comments, but, geez, this was pretty dang sad.<br /><br />All I can say is DO NOT WATCH THIS PIECE O CRUD. IT IS NOT WORTH YOUR EYES.",0,3082_1.txt,29814,good lord what were they thinking here is your spoiler warning even though don think it ll really matter you won be seeing this piece of trash anyway br br group of handpuppets go chasing after group of really stupid people who go on really stupid hunt for them to try and kill them and the puppets complicate things by letting them live out their really stupid fantasies in other words the whole thing is really stupid br br you know it has to be bad when even mike and the bots can save something and they didn i know some of their lines were funny like what to add to the sign hit and the hand comments but geez this was pretty dang sad br br all can say is do not watch this piece crud it is not worth your eyes ,143
35309,train,"a friend of mine bought this (very cheaply) and decided to give it to me as a birthday present. i thought i'd never watch it 'cause i knew it was a joke and the cover of the DVD looked pathetic, but then my friends and i got really bored and watched it. from start till finish! i know quite an accomplishment but it really is a masterpiece. it's hard to describe. you should see it, it's a real lesson on what people are capable of when they believe they're creative and smart and really aren't. The ""acting"" is sous-terrain (you can actually see the ""leading lady"" laugh on some occasions, she's definitely the worst). the ""story"" is to stupid to be summed up and really everything in this film sucked. please, pay special attention to ""the sheriff"". the guy is an adult and therefor has absolutely no excuse to be involved in this. he's extremely bad as well. whatever it did have some hilarious moments. check it out, haha",0,8029_1.txt,35310,a friend of mine bought this very cheaply and decided to give it to me as birthday present thought d never watch it cause knew it was joke and the cover of the dvd looked pathetic but then my friends and got really bored and watched it from start till finish know quite an accomplishment but it really is masterpiece it hard to describe you should see it it a real lesson on what people are capable of when they believe they re creative and smart and really aren the acting is sous terrain you can actually see the leading lady laugh on some occasions she definitely the worst the story is to stupid to be summed up and really everything in this film sucked please pay special attention to the sheriff the guy is an adult and therefor has absolutely no excuse to be involved in this he extremely bad as well whatever it did have some hilarious moments check it out haha,164
29258,train,"Another American Pie movie has been shoved down our throats and this one is the worst one of them all. It doesn't deserve the name American Pie. They should have stopped at ""The Wedding"".<br /><br />This movie feels like just a stupid porn movie which they slapped the title American Pie on. When i was watching this i felt like i was watching a different series. It doesn't fell like American Pie at all. It has different humor and it is much more rude and has many more sex scenes then the other American Pie movies.<br /><br />I don't recommend it ever. Actually i don't recommend any of the ""American Pie Presents"" movies. Just stick with the nice original trilogy.<br /><br />2/10",0,2583_2.txt,29259,another american pie movie has been shoved down our throats and this one is the worst one of them all it doesn deserve the name american pie they should have stopped at the wedding br br this movie feels like just stupid porn movie which they slapped the title american pie on when was watching this felt like was watching different series it doesn fell like american pie at all it has different humor and it is much more rude and has many more sex scenes then the other american pie movies br br don recommend it ever actually don recommend any of the american pie presents movies just stick with the nice original trilogy br br 2 10,119
31800,train,"...And that's why hard to rate. <br /><br />From the adult point of view (hmm, student point of view:)). i must say i fell nearly asleep here. Sure, there is some laughing scene (all the credit takes here Eddie), but that can't save the disney type of script and whole movie, that's why<br /><br />2 out of 10",0,4871_2.txt,31801, and that why hard to rate br br from the adult point of view hmm student point of view must say fell nearly asleep here sure there is some laughing scene all the credit takes here eddie but that can save the disney type of script and whole movie that why br br 2 out of 10,57
26448,train,"A resurrected wrapped monster goes on a murdering binge. A lunatic is seeking revenge against living members of a previous expedition. Universal seems to be running out of wrapping as well as new ideas. Most of the budget was probably spent on Lon Chaney Jr. to star as Kharis, the Mummy.<br /><br />Other players are George Zucco, Wallace Ford, Turhan Bey, Dick Foran and Elyse Knox.<br /><br />How much longer can this madness continue?",0,11303_4.txt,26449,a resurrected wrapped monster goes on murdering binge lunatic is seeking revenge against living members of previous expedition universal seems to be running out of wrapping as well as new ideas most of the budget was probably spent on lon chaney jr to star as kharis the mummy br br other players are george zucco wallace ford turhan bey dick foran and elyse knox br br how much longer can this madness continue ,73
34781,train,"I have never seen the 1973, older highly rated version. I am a Nicholas Cage fan (by the way, fine acting as usual). This movie probably took all of five minutes to hammer out the whole plot (I can see it being done on a cocktail napkin at a dinner party), if you can't figure out the ending of this drool in the first thirty minutes you will probably find this movie entertaining. This is, of late, the terrible rut that Hollywood seems to have dug for itself with the horror/mystery/thriller genre, unable to give the audience enough credit and write a fresh, smart, and tantalizing screenplay, they dish out some creepy music and throw in a couple of things to make you jump a little and then send the final print off to your local theater. At least, it didn't have the jiggling hand-held camera syndrome.",0,7554_3.txt,34782,i have never seen the 1973 older highly rated version am nicholas cage fan by the way fine acting as usual this movie probably took all of five minutes to hammer out the whole plot can see it being done on cocktail napkin at dinner party if you can figure out the ending of this drool in the first thirty minutes you will probably find this movie entertaining this is of late the terrible rut that hollywood seems to have dug for itself with the horror mystery thriller genre unable to give the audience enough credit and write fresh smart and tantalizing screenplay they dish out some creepy music and throw in couple of things to make you jump little and then send the final print off to your local theater at least it didn have the jiggling hand held camera syndrome ,142
30427,train,"Some good movies keep you in front of the TV, and you are dying to see the result.<br /><br />This movie does not have highs and lows. It simply describes a young girl's family life in Africa. People come and go, the weather and the background are all the same.<br /><br />",0,3635_3.txt,30428,some good movies keep you in front of the tv and you are dying to see the result br br this movie does not have highs and lows it simply describes young girl family life in africa people come and go the weather and the background are all the same br br ,52
34183,train,"""54"" is a film based on the infamous ""Studio 54"" of the 1970s - the hangout for the social elite and party clubbers. In the film, Ryan Phillippe is the main character, based on an actual employee of Studio from 1977 - 1982.<br /><br />The film's problem is that it's all glitter and style and no substance. It tries to be a really grimy and probing satire like ""Boogie Nights"" but ultimately comes across as an inferior wannabe. Mike Myers is given the thankless task of playing cocaine-snorting club owner Steve Rubell. It's only a slightly comedic role and if this was Myers' best attempts at sliding into drama like Lemmon and other comedic actors did in their time, it's a total failure.<br /><br />""54"" could have been insightful and interesting but instead it's just another dumb teen flick that isn't entertaining or even remotely engaging. View at your own peril.",0,7015_4.txt,34184, 54 is film based on the infamous studio 54 of the 1970s the hangout for the social elite and party clubbers in the film ryan phillippe is the main character based on an actual employee of studio from 1977 1982 br br the film problem is that it all glitter and style and no substance it tries to be really grimy and probing satire like boogie nights but ultimately comes across as an inferior wannabe mike myers is given the thankless task of playing cocaine snorting club owner steve rubell it only slightly comedic role and if this was myers best attempts at sliding into drama like lemmon and other comedic actors did in their time it a total failure br br 54 could have been insightful and interesting but instead it just another dumb teen flick that isn entertaining or even remotely engaging view at your own peril ,149
31061,train,"THE ALARMIST is so abysmally scripted that you have think to yourself why on earth did an up and coming actor like David Arquette agree to be in it. It has to be one of the weakest plots I have ever seen and without any humour at all, it borders on the brink of tedious. It staggers along to a dreadful conclusion which appears to only happen because the director got bored and just wanted to wrap up quickly in order to get home for his dinner. Stay away!.",0,4205_1.txt,31062,the alarmist is so abysmally scripted that you have think to yourself why on earth did an up and coming actor like david arquette agree to be in it it has to be one of the weakest plots have ever seen and without any humour at all it borders on the brink of tedious it staggers along to dreadful conclusion which appears to only happen because the director got bored and just wanted to wrap up quickly in order to get home for his dinner stay away ,87
28966,train,"This starts off bad, what with the three women acting like simpering junior high school wussies sitting around giggling with their gin, endless cigarettes and a caramel chocolate treat for the one who tells the best 'man' story, and then it gets worse -=- spoiler alert =-= what with Andie's character falling for the young organ player who used to be her student when he was 14 (she's the headmistress of an English school, believe it or not), only to have him destroyed thanks to her bitch-from-hell 'girlfriend' . ..and then from there, it's basically unwatchable claptrap: she forgives her 'friend' and has the organ player's love child and the 3 women end up as they started, drinking more gin and smoking more cigarettes blah blah blah. Andie's character throws the caramel chocolates out in the street, in a pathetic attempt to symbolize growth. Have mercy.",0,231_1.txt,28967,this starts off bad what with the three women acting like simpering junior high school wussies sitting around giggling with their gin endless cigarettes and caramel chocolate treat for the one who tells the best man story and then it gets worse spoiler alert what with andie character falling for the young organ player who used to be her student when he was 14 she the headmistress of an english school believe it or not only to have him destroyed thanks to her bitch from hell girlfriend and then from there it basically unwatchable claptrap she forgives her friend and has the organ player love child and the 3 women end up as they started drinking more gin and smoking more cigarettes blah blah blah andie character throws the caramel chocolates out in the street in pathetic attempt to symbolize growth have mercy ,143
31468,train,"This movie frequently extrapolates quantum mechanics to justify nonsensical ideas, capped by such statements like ""we all create our own reality"".<br /><br />Sorry, folks, reality is what true for all of us, not just the credulous.<br /><br />The idea that ""anything's possible"" doesn't hold water on closer examination: if anything's possible, contrary things are thus possible and so nothing's possible. This leads to postmodernistic nonsense, which is nothing less than an attempt to denigrate established truths so that all ideas, well-founded and stupid, are equal.<br /><br />To quote sci-fi writer Philip K. Dick, who put it so well, ""Reality is that which, when you stop believing in it, doesn't go away.""",0,4572_1.txt,31469,this movie frequently extrapolates quantum mechanics to justify nonsensical ideas capped by such statements like we all create our own reality br br sorry folks reality is what true for all of us not just the credulous br br the idea that anything possible doesn hold water on closer examination if anything possible contrary things are thus possible and so nothing possible this leads to postmodernistic nonsense which is nothing less than an attempt to denigrate established truths so that all ideas well founded and stupid are equal br br to quote sci fi writer philip dick who put it so well reality is that which when you stop believing in it doesn go away ,115
29247,train,"If you have plenty of time to waste ... it's OK. It moves at a good pace but to pull this movie off it would need to be a little longer with a little more background on the sitter. <br /><br />The acting is OK. Mariana Klaveno as the sitter does the best job and is the most believable.<br /><br />William R. Moses played a pretty good part as the husband.<br /><br />Gail O'Grady, as the wife, had a weak part and the reasons for her going back to work were not developed.<br /><br />The ending is sort of silly. Like most of these sitter movies ... there are parts that are interesting ... but overall it leaves you wondering why you spent the time.",0,2573_4.txt,29248,if you have plenty of time to waste it ok it moves at good pace but to pull this movie off it would need to be little longer with little more background on the sitter br br the acting is ok mariana klaveno as the sitter does the best job and is the most believable br br william moses played pretty good part as the husband br br gail grady as the wife had weak part and the reasons for her going back to work were not developed br br the ending is sort of silly like most of these sitter movies there are parts that are interesting but overall it leaves you wondering why you spent the time ,119
28222,train,"Four best friends young male chauvinist pigs (with the emphasis on pigs) meet weekly at a NYC diner to recount their dating sexploits in this misanthropic and visceral comedy. Peet is the common denominator who dates the three bachelors in the group which leads to conflict and the inevitable ""whipping"". Although the film's premise has potential and there are some funny moments to be had, overall the flick doesn't work especially in the end where the girls are made to appear no better than the guys which runs contrary to the crux of the story. One of those one-man band flix with a dozen producers, ""Whipped"" is likely to be enjoyed only by the kind of young males who think ""The Man Show"" is Emmy material.",0,1650_4.txt,28223,four best friends young male chauvinist pigs with the emphasis on pigs meet weekly at nyc diner to recount their dating sexploits in this misanthropic and visceral comedy peet is the common denominator who dates the three bachelors in the group which leads to conflict and the inevitable whipping although the film premise has potential and there are some funny moments to be had overall the flick doesn work especially in the end where the girls are made to appear no better than the guys which runs contrary to the crux of the story one of those one man band flix with dozen producers whipped is likely to be enjoyed only by the kind of young males who think the man show is emmy material ,125
34391,train,"Since I had loved the Inspector Gadget cartoon in the 80's, I went to see this movie. I wasted my money. The plot was very thin. Also, the movie could not keep me interested for long. I was glad it was over.<br /><br />If you want to see Inspector Gadget, watch the cartoon instead. It was much better than the movie.",0,7202_1.txt,34392,since had loved the inspector gadget cartoon in the 80 i went to see this movie wasted my money the plot was very thin also the movie could not keep me interested for long was glad it was over br br if you want to see inspector gadget watch the cartoon instead it was much better than the movie ,59
26621,train,"Not much to say beyond the summary, save that this is an example of J. Edgar's Hoover's constant attention to maintaining a good ""PR"" profile. They don't make movies this bad very often, especially with the likes of Jimmy Stewart and Vera Miles in the blend. Too bad. <br /><br />",0,1145_1.txt,26622,not much to say beyond the summary save that this is an example of edgar hoover constant attention to maintaining good pr profile they don make movies this bad very often especially with the likes of jimmy stewart and vera miles in the blend too bad br br ,48
25650,train,"This is a well made informative film in the vein of PBS Frontline. The problem is, Frontline already did this piece and managed to bring L. Paul Bremer in to tell his side of the story. More troubling is the fact that the director of the film, Charles Ferguson--a former think tank wonk, was a war supporter until the occupation went south. What did he think would happen? <br /><br />The invasion of Poland went really well too until it was messed up by those pesky Nazis.And that is what this film feels like--an apology for occupation rather than a deconstruction of the act of war itself. <br /><br />Ferguson seems to suggest that the war could have been run better--as if any war can be better.",0,10586_1.txt,25651,this is well made informative film in the vein of pbs frontline the problem is frontline already did this piece and managed to bring paul bremer in to tell his side of the story more troubling is the fact that the director of the film charles ferguson former think tank wonk was war supporter until the occupation went south what did he think would happen br br the invasion of poland went really well too until it was messed up by those pesky nazis and that is what this film feels like an apology for occupation rather than deconstruction of the act of war itself br br ferguson seems to suggest that the war could have been run better as if any war can be better ,126
28450,train,"I am so happy and surprised that there is so much interest in this movie! Jack Frost was my introduction into the films produced and distributed by A-pix entertainment, and without exception, everything this company deals with is pure crap! First, and this is very important, never ever watch this movie sober! Why would you? Unlike many other entertaingly bad movies, this one I feel was made intentionally bad. I just can't get over how fake the snowman is, which is why its always shown only briefly, the way it moves is the best! This movie is Waaaaaaaaaaay better than the Michael Keaton piece of crap, becuz that was made too be a good movie, and that version is as bad as this.",0,1856_4.txt,28451,i am so happy and surprised that there is so much interest in this movie jack frost was my introduction into the films produced and distributed by pix entertainment and without exception everything this company deals with is pure crap first and this is very important never ever watch this movie sober why would you unlike many other entertaingly bad movies this one feel was made intentionally bad just can get over how fake the snowman is which is why its always shown only briefly the way it moves is the best this movie is waaaaaaaaaaay better than the michael keaton piece of crap becuz that was made too be good movie and that version is as bad as this ,120
26810,train,"I went to see this movie at our college theater thirty years ago because I liked Bruce Dern in Silent Running and Family Plot. To this day (sorry Jack Nicholson), it is still the dullest movie I've ever seen. It just went on and on with no discernible point and then - it just ended. The lights came up and I watched everyone looking around in confusion. Had the projectionist missed a reel? I've never had the urge to find out. All I remember about the movie is that it was a non-drama about some annoying college basketball players and their coach. The most enjoyable part of the movie was watching the totally mystified audience afterwords. Fortunately, this was just an exception for Jack, Bruce, and Karen Black.",0,1162_1.txt,26811,i went to see this movie at our college theater thirty years ago because liked bruce dern in silent running and family plot to this day sorry jack nicholson it is still the dullest movie ve ever seen it just went on and on with no discernible point and then it just ended the lights came up and watched everyone looking around in confusion had the projectionist missed reel ve never had the urge to find out all remember about the movie is that it was non drama about some annoying college basketball players and their coach the most enjoyable part of the movie was watching the totally mystified audience afterwords fortunately this was just an exception for jack bruce and karen black ,123
